versiculo,degree_centrality,eigenvector_centrality,betweenness_centrality
Esdras 8:15,0.000429000429000429,0.000390069591550225,8.349602462315516e-05
Mateus 5:42,0.001089001089001089,0.00039000100191364953,2.0373035601926226e-05
Isaías 10:14,0.000627000627000627,0.00038993607769115707,1.362492084667285e-05
Tiago 3:7,0.000132000132000132,0.0003898574470260873,3.6487589402796897e-06
Atos 12:21,0.000231000231000231,0.00038985011008259773,0.0
Salmos 106:10,0.000561000561000561,0.0003897454380749074,5.777949526854672e-05
Gênesis 32:6,0.000429000429000429,0.0003895849612171344,6.8326458436092e-05
Oseias 7:4,0.000495000495000495,0.00038953355349040863,6.969221363937209e-06
Neemias 12:30,0.000561000561000561,0.00038943013383139477,7.42939122410016e-05
Levítico 4:25,0.000891000891000891,0.00038934978966618974,8.920601759265066e-05
Números 27:19,0.000561000561000561,0.00038934674870378673,7.315037334673309e-06
Salmos 119:146,0.000297000297000297,0.0003893141495471967,7.672496294446644e-06
Jó 10:4,0.000165000165000165,0.0003891624457751453,4.615219211051315e-06
Oseias 4:13,0.000891000891000891,0.0003891056126253909,7.442647695643109e-05
Êxodo 40:3,0.000759000759000759,0.00038909114366689554,8.40401112825993e-05
Gálatas 1:18,0.000264000264000264,0.00038890127200326625,9.123021651126659e-07
Ezequiel 10:3,0.000264000264000264,0.0003888962488864824,1.526804670489786e-05
João 7:23,0.00039600039600039597,0.00038889054790770204,3.848114112941544e-05
Números 31:7,0.00033000033000033,0.00038888073201989677,6.430351818424914e-05
1 Reis 19:9,0.000627000627000627,0.00038883247924469084,3.866424720507294e-05
Salmos 94:5,0.000759000759000759,0.00038877953092371527,2.6566872486870426e-05
Jeremias 32:43,0.000462000462000462,0.00038877688953381864,1.2980355185766111e-05
2 Crônicas 9:21,0.000363000363000363,0.00038876726232676143,2.1898605285321e-05
João 4:17,6.6000066000066e-05,0.0003887177675819427,0.0
Gênesis 7:4,0.001089001089001089,0.0003887034151569779,0.00023682283640388886
Marcos 4:29,0.00033000033000033,0.0003886588537699955,2.8073483886944543e-06
Provérbios 14:2,0.000891000891000891,0.0003885749377047315,3.8978962325389045e-05
Eclesiastes 4:9,0.000726000726000726,0.0003885612305493629,0.0001807571666306523
2 Pedro 1:18,0.000462000462000462,0.0003884717819891875,1.1913771777131796e-05
Êxodo 39:43,0.000759000759000759,0.00038839115692014916,7.848372165824563e-05
Marcos 16:1,0.000891000891000891,0.00038833860992330393,7.958320976487993e-05
Jeremias 46:11,0.000825000825000825,0.0003881624233471854,0.00010309133433637723
Mateus 26:18,0.000825000825000825,0.0003881430906568218,0.00010783604485384394
Provérbios 25:5,0.00066000066000066,0.00038804564638637363,3.048933563380284e-05
João 6:10,0.000363000363000363,0.000388024376909285,6.02654007713512e-05
Jó 6:17,0.000132000132000132,0.00038800517101943713,4.609282163681086e-06
Juízes 16:1,0.000462000462000462,0.0003879618493366992,2.3530982382005364e-05
1 Reis 12:30,0.000264000264000264,0.00038793258944595316,7.935448247350317e-06
Marcos 4:30,0.000363000363000363,0.0003879074169462106,1.5752390095971853e-05
Amós 1:14,0.00099000099000099,0.0003877582706829978,0.0002150481061247401
Gênesis 10:15,0.001188001188001188,0.0003875882090179384,0.00039526701580741607
Zacarias 12:4,0.000957000957000957,0.00038732079682645597,6.173470049560056e-05
2 Reis 24:13,0.001023001023001023,0.0003872767600298452,0.00034946456994760676
2 Reis 11:17,0.000957000957000957,0.00038726658865182264,0.00012597859232160022
2 Samuel 20:3,0.000363000363000363,0.00038720548025870287,3.0135547450656953e-05
Cânticos 6:1,0.00066000066000066,0.0003871915508197794,1.7917297141832086e-05
Lucas 6:9,0.000363000363000363,0.0003871305181248261,1.9035721533263435e-05
Joel 3:3,0.000594000594000594,0.00038689625564458245,2.932456573698908e-05
Ezequiel 42:12,6.6000066000066e-05,0.00038678837983380037,0.0
Êxodo 13:12,0.000858000858000858,0.000386774539674465,0.00011382535039631365
2 Crônicas 28:16,0.000429000429000429,0.00038670496565853635,1.6241564613937183e-05
1 Samuel 1:19,0.000924000924000924,0.0003866663687165206,0.00035149161873137587
Gênesis 10:19,0.00099000099000099,0.0003866542329908169,0.00014132928648027477
Neemias 12:10,0.00066000066000066,0.00038646037487248904,8.260107009750554e-05
Eclesiastes 7:7,0.000561000561000561,0.00038643439517101853,2.3249528319407042e-05
Mateus 17:15,0.000528000528000528,0.0003863194641321971,5.2611050031768674e-05
Apocalipse 10:9,0.000429000429000429,0.0003862665945754231,5.341502235213755e-06
Provérbios 10:30,0.000594000594000594,0.0003862555189974518,2.1730499128522263e-05
Amós 7:17,0.001023001023001023,0.0003862371392018695,0.00012890188287145683
Jó 35:12,0.000363000363000363,0.0003861650718155521,6.629657020780965e-06
João 12:11,0.000363000363000363,0.0003859840848693962,4.025895608390521e-06
Jó 38:6,0.000462000462000462,0.0003858163585609566,4.267653433029659e-05
Ezequiel 21:20,0.000759000759000759,0.00038575928245101625,0.0001990622498590144
1 Crônicas 15:22,0.00019800019800019799,0.0003856800480825385,2.0424842009511424e-05
Deuteronômio 7:19,0.000594000594000594,0.00038567958562135305,1.1118244552603121e-05
Colossenses 4:14,0.00019800019800019799,0.00038539110075135963,3.0046427646373786e-07
2 Crônicas 3:14,0.000363000363000363,0.0003853578529421289,2.5998549921465574e-05
Gênesis 43:11,0.001683001683001683,0.00038525409060565673,0.00036087114838760463
Cânticos 5:13,0.0007920007920007919,0.00038515344358747795,4.589897006249561e-05
1 Reis 2:27,0.000528000528000528,0.00038511825133012777,3.093780231637047e-05
Gênesis 49:13,0.000594000594000594,0.00038511809850910484,0.00025799549771539793
2 Samuel 8:6,0.001122001122001122,0.0003850853853246575,0.00030524595113502176
Lucas 21:10,0.00039600039600039597,0.0003849865665284689,2.303645971582321e-05
Lamentações 4:16,0.000627000627000627,0.0003847765589723684,5.9703493725792584e-05
2 Crônicas 26:18,0.000924000924000924,0.0003847473605093989,0.0003676108556003999
Salmos 55:5,0.000561000561000561,0.00038459532775089413,3.317456717479978e-05
Salmos 118:4,0.000165000165000165,0.00038459523617789495,5.950813316505213e-07
Eclesiastes 9:2,0.000924000924000924,0.0003842882797462216,0.0001362748726784428
Mateus 23:3,0.000627000627000627,0.000384270764020353,2.2826453946933115e-05
Gênesis 41:52,0.000528000528000528,0.00038426556328191813,4.492725789435223e-05
Levítico 26:8,0.000693000693000693,0.00038417936365756604,0.00017483616581554098
1 Coríntios 12:14,0.000297000297000297,0.0003841332905053095,3.89788263470556e-05
Marcos 5:35,0.000693000693000693,0.0003840657220126315,0.0001069740155972075
Lucas 21:32,0.000363000363000363,0.00038405451839688753,1.387785316317443e-06
Deuteronômio 1:29,0.000132000132000132,0.00038398749146142534,0.0
1 Samuel 12:6,0.000528000528000528,0.00038395468121510385,8.009748284650311e-06
Jeremias 22:9,0.000429000429000429,0.0003839312855614492,4.253982323917305e-06
Juízes 9:23,0.00066000066000066,0.00038392122565753976,6.317441133679464e-05
Salmos 41:10,0.00033000033000033,0.00038391171690702465,9.913021190459186e-06
Lucas 8:6,0.000462000462000462,0.0003837591932766995,5.801294547854147e-06
Salmos 119:17,0.000627000627000627,0.00038370912483904994,7.069449362784417e-06
Gênesis 49:3,0.00099000099000099,0.00038370297909706556,0.0001733629021049828
Josué 23:10,0.000924000924000924,0.00038369781350896663,0.00013358769592158423
Salmos 109:5,0.000594000594000594,0.00038364649629323217,3.939209966184826e-05
Gênesis 44:20,0.0007920007920007919,0.000383619420312397,0.00015046213101116808
Daniel 8:1,0.00039600039600039597,0.0003834322331651299,1.8176753107839234e-05
2 Samuel 19:13,0.000891000891000891,0.00038334853926392197,9.248364544284811e-05
Amós 3:13,0.000594000594000594,0.00038324991621474015,2.4902703194878672e-05
Isaías 66:17,0.000462000462000462,0.00038318523451551966,4.7195540723573486e-05
1 Tessalonicenses 3:1,0.000297000297000297,0.0003831765691236312,4.297370475634264e-06
Ezequiel 11:2,0.00039600039600039597,0.00038306127192927063,2.1161548584359067e-05
Jeremias 14:4,0.000495000495000495,0.00038302454062851346,4.906314158517915e-05
Jeremias 19:10,0.00039600039600039597,0.00038291178903844146,2.5134460262619752e-05
Números 26:10,0.000726000726000726,0.0003828799864432307,0.0005174986720933979
Gênesis 37:16,9.900009900009899e-05,0.0003828754115328961,1.4327984987148947e-07
Jeremias 44:20,6.6000066000066e-05,0.0003826698873129785,0.0
Mateus 10:9,0.00039600039600039597,0.0003826497632774498,1.4120486407530673e-05
Levítico 23:33,0.000132000132000132,0.0003826318160810444,0.0
Apocalipse 17:10,0.000132000132000132,0.0003825577397011789,0.0
Provérbios 17:10,0.000594000594000594,0.00038247049592198413,4.076327002646476e-05
Gênesis 39:6,0.000726000726000726,0.00038236977588963815,0.0001582667962320918
Provérbios 20:5,0.000297000297000297,0.0003823568715160393,3.3805246199780403e-06
Marcos 15:5,0.000297000297000297,0.0003822587448426158,2.813417802236109e-06
Jó 7:8,0.000561000561000561,0.00038224037208700845,1.8351578870388043e-05
1 Samuel 17:33,0.000363000363000363,0.00038221218457208883,4.367183473881937e-05
Habacuque 1:9,0.0007920007920007919,0.0003821805096885606,0.00015488988773613123
2 Reis 25:6,0.000759000759000759,0.00038215572001235574,5.222655179997696e-05
Neemias 9:21,0.000528000528000528,0.00038214927985745815,1.7744279933544486e-05
Jeremias 17:21,0.000858000858000858,0.00038211678966483005,0.00013806725607739352
1 Samuel 19:9,0.00039600039600039597,0.0003820955458452185,1.683193393210253e-05
Mateus 23:11,0.000429000429000429,0.0003818162630761926,2.6073929788494986e-06
Provérbios 19:6,0.000924000924000924,0.00038174832917540943,0.0001087642403543365
Gênesis 38:7,0.000528000528000528,0.0003817482269609457,0.00020219911212807396
Levítico 26:19,0.000858000858000858,0.00038157300980673855,0.00024028020206673563
2 Samuel 15:20,0.000693000693000693,0.0003815454963304128,0.00045305142751767187
Lucas 22:18,0.000891000891000891,0.0003814404650285192,2.5688793772317307e-05
Daniel 11:6,0.000429000429000429,0.0003814082948330369,2.3432898374439356e-05
Lucas 24:3,0.000165000165000165,0.00038120246366523015,7.42933305323438e-05
Deuteronômio 28:4,0.000825000825000825,0.00038113430258402916,1.8071498728381764e-05
Marcos 9:15,0.00019800019800019799,0.00038112662524582747,1.2228903821119327e-05
Provérbios 5:10,0.000231000231000231,0.0003810803845321366,1.1425228686582124e-05
1 Crônicas 17:8,0.000825000825000825,0.00038104870135709457,0.00016460665168120466
Mateus 22:30,0.000561000561000561,0.00038091053667990325,6.283366328497854e-06
Marcos 3:27,0.000627000627000627,0.00038085571555310834,2.2720928819320143e-07
Deuteronômio 3:5,0.000264000264000264,0.0003808462973368934,1.530996547701307e-05
João 6:1,0.000726000726000726,0.0003808066593884107,7.184464807851331e-05
Juízes 6:27,0.00039600039600039597,0.0003807693811900253,0.0002312699496989403
Provérbios 10:32,0.000528000528000528,0.0003807157039618379,2.6033487439589315e-05
Provérbios 26:23,0.000594000594000594,0.0003807120080468461,2.0204912048434137e-05
Provérbios 31:27,0.000363000363000363,0.0003806544872831904,1.3887679566666673e-05
Salmos 135:13,0.000495000495000495,0.0003806514637918114,6.1447764775909225e-06
Jó 5:21,0.00039600039600039597,0.00038057613811302,8.85171386520423e-06
Gênesis 38:16,0.000429000429000429,0.000380538005732992,3.28403973937361e-05
Jó 21:6,0.000495000495000495,0.00038042807432083956,6.765315520028246e-06
Jeremias 46:21,0.001122001122001122,0.00038039011470328515,0.0002911029354121322
1 Crônicas 3:15,0.000495000495000495,0.00038031810070536206,8.659063609534143e-06
Salmos 94:9,0.000429000429000429,0.00038029553380208343,0.00016349775361681776
Mateus 23:6,0.000462000462000462,0.00038016284864766557,5.298959218557906e-06
1 Reis 4:34,0.00033000033000033,0.0003801337962107054,1.9386446347800233e-05
Jeremias 51:43,0.000462000462000462,0.0003801307837238269,2.1048450066093835e-05
Marcos 10:35,0.000495000495000495,0.0003800976741878875,7.396363602394378e-05
Salmos 78:29,0.000165000165000165,0.00038002406442737567,3.429167938001269e-05
João 7:44,0.000363000363000363,0.0003799503125896883,1.4604527849771314e-05
2 Reis 9:3,0.000858000858000858,0.00037991987177737625,9.496953758222958e-05
Lucas 23:10,0.000297000297000297,0.0003798955355878286,5.946170108671405e-06
Josué 24:12,0.00033000033000033,0.00037985925005382327,1.4264224584278728e-05
Salmos 70:5,0.000495000495000495,0.00037983743942760715,2.2851569267924095e-05
Neemias 10:37,0.000825000825000825,0.0003797184814080524,0.00011360618619025916
Marcos 14:66,0.000528000528000528,0.0003795578710471701,1.3162742467779397e-05
Números 5:23,0.000429000429000429,0.00037953421147601585,4.131658288979247e-06
Êxodo 4:16,0.00039600039600039597,0.00037943492569944743,1.3768182849438325e-05
Eclesiastes 3:7,0.001155001155001155,0.00037912214123616444,0.00011937377742389652
Provérbios 6:2,0.000297000297000297,0.0003789990662943064,5.918673018320132e-06
Jó 12:20,0.000495000495000495,0.0003788750952867232,3.5515420561216896e-05
Lucas 5:26,0.000594000594000594,0.00037879469407178296,1.0209595195146297e-05
Êxodo 2:10,0.000528000528000528,0.0003787652339478603,1.4084010512936908e-05
Jeremias 32:15,0.000495000495000495,0.00037876368155675624,2.698821324721874e-05
2 Reis 18:11,0.000924000924000924,0.0003782480546943107,9.980558940992305e-05
Levítico 4:17,0.000297000297000297,0.0003782255190743921,7.276401006979284e-06
Atos 23:15,0.000594000594000594,0.00037803434416430824,2.1322543933632707e-05
Salmos 50:19,0.000627000627000627,0.0003779877123051282,5.603875330184728e-06
Isaías 23:17,0.000891000891000891,0.0003777991978404228,0.00019017236020911954
2 Crônicas 17:14,0.000693000693000693,0.0003777695060419274,8.534835663747014e-05
Lucas 2:48,0.000297000297000297,0.00037775000565143905,5.107248099516153e-06
Ezequiel 23:40,0.000594000594000594,0.00037773212844665076,7.004528560535506e-05
Ezequiel 30:16,0.000297000297000297,0.0003777017821439124,3.2335545048563244e-05
Jeremias 44:29,0.000528000528000528,0.00037761419157709595,5.301129168416475e-05
Salmos 118:26,0.000594000594000594,0.0003776068803703188,6.886222092115185e-05
1 Reis 5:5,0.000429000429000429,0.00037759709831606836,2.4038586279128065e-05
Sofonias 1:10,0.00099000099000099,0.00037754972273232345,0.00017121479594246818
Lucas 4:24,0.00039600039600039597,0.00037736707602160983,2.122366636887116e-05
Gênesis 5:5,0.000726000726000726,0.0003771606258208341,0.00011175581702129517
Daniel 8:14,0.000495000495000495,0.000377140083498189,9.501602579863016e-06
Daniel 8:7,0.000429000429000429,0.00037701101525954115,1.8907966631127318e-05
Isaías 17:2,0.0007920007920007919,0.00037684980371451157,0.00013496806495285707
Êxodo 24:2,0.000462000462000462,0.0003765974393597307,2.242603998785407e-05
Lucas 9:46,0.000693000693000693,0.0003765452411777711,2.6440386193055756e-05
Jeremias 48:41,0.0007920007920007919,0.00037649809618147886,3.398376829875323e-05
Deuteronômio 22:9,0.00033000033000033,0.0003764343622355148,3.894985676737776e-06
Mateus 13:51,0.000759000759000759,0.000376415022420832,2.21332710874156e-05
Marcos 6:46,0.000429000429000429,0.00037632179018230397,3.488228186182643e-06
Jeremias 51:4,0.000297000297000297,0.0003762803168231833,3.7220787772207675e-05
João 18:17,0.000627000627000627,0.0003762574287516775,3.803751046172209e-05
Eclesiastes 2:1,0.001089001089001089,0.00037592120681773604,0.00011441745004061877
Jeremias 51:56,0.001353001353001353,0.00037588581828794463,9.844447538606115e-05
Deuteronômio 14:29,0.001089001089001089,0.00037575639386288614,0.00010405661018229115
2 Crônicas 13:7,0.001056001056001056,0.00037575329802973527,0.00022990226323663722
Atos 27:2,0.000759000759000759,0.0003756974583230767,7.749142086659176e-05
Salmos 91:12,0.00039600039600039597,0.00037552630016081937,7.00618868958336e-05
Êxodo 3:18,0.001518001518001518,0.00037536009773236824,0.0008628645031904156
2 Samuel 2:5,0.00039600039600039597,0.00037532882725180105,3.057418138668417e-05
Jeremias 34:15,0.000627000627000627,0.0003752409819941143,7.029744247465564e-05
Marcos 9:22,0.000627000627000627,0.00037507756530571747,0.00015378687878513762
1 Crônicas 21:27,0.00039600039600039597,0.0003750078878737603,4.208259195699221e-05
Mateus 17:14,0.000462000462000462,0.0003749979979468246,2.5493703965980003e-05
Gênesis 36:11,0.00039600039600039597,0.00037488626435776664,2.7050026463022224e-05
Mateus 19:13,0.000726000726000726,0.0003747275222133618,6.197189792335108e-05
Gênesis 9:20,0.000561000561000561,0.00037463766794527953,5.23993727301282e-05
Êxodo 12:43,0.000594000594000594,0.000374601395678679,4.7873685427676545e-05
1 Reis 2:19,0.000495000495000495,0.0003745734162600027,5.326477700822682e-05
Êxodo 18:12,0.001089001089001089,0.0003743041185445196,0.00039796813939992174
1 Samuel 2:17,0.000561000561000561,0.00037427154603324647,4.081718835465168e-05
1 Samuel 22:3,0.000561000561000561,0.0003742530519608468,0.00011467740932323846
Números 24:5,0.00033000033000033,0.00037396782294475727,0.0
Salmos 116:10,0.000264000264000264,0.00037396147931369943,8.906845423166667e-06
Jeremias 39:15,0.000231000231000231,0.00037386488271989513,2.7008735270689318e-05
Lamentações 3:45,0.00033000033000033,0.0003735751732936032,2.330281232532662e-05
2 Samuel 6:19,0.000561000561000561,0.0003735100460402482,3.503555056613483e-05
2 Crônicas 2:4,0.000825000825000825,0.00037346383100921683,8.879787212568878e-05
Números 18:20,0.001023001023001023,0.0003732741606326146,0.00011131277858370182
Salmos 96:8,0.0007920007920007919,0.0003732272289563012,3.309710635884129e-05
Jeremias 7:15,0.00066000066000066,0.0003731782321893893,2.9977537492979284e-05
Ezequiel 27:7,0.000528000528000528,0.00037304484808109125,0.00015089035824010394
Marcos 16:8,0.000363000363000363,0.0003729082232696961,1.5658163962667247e-05
João 19:21,0.000165000165000165,0.00037284754845941286,1.4816428813872782e-06
Salmos 31:17,0.00099000099000099,0.00037268727202154333,0.0001252375905441661
Levítico 6:4,0.00066000066000066,0.00037254887058556344,6.356351251273864e-05
Gênesis 10:8,0.00019800019800019799,0.00037248827540737467,2.598839580761126e-06
Gênesis 38:24,0.001386001386001386,0.000372313332196955,0.0003007840813197836
Ezequiel 33:23,3.3000033000033e-05,0.0003722508764750286,0.0
Jeremias 36:10,0.000858000858000858,0.00037221674377299683,0.0001648808568780455
Isaías 20:4,0.000924000924000924,0.0003720967808807834,9.647624039677581e-05
1 Coríntios 12:16,0.000165000165000165,0.00037206568573878177,1.226312481791911e-05
1 Coríntios 12:29,0.000132000132000132,0.00037206568573878177,1.6429997711674763e-05
Salmos 116:19,0.000297000297000297,0.00037204149804156403,3.986956190622736e-06
Deuteronômio 1:39,0.000429000429000429,0.00037194080290723817,8.48407206178431e-05
Atos 8:23,0.00066000066000066,0.00037191750346600346,1.5322319942530236e-05
Mateus 22:41,0.000231000231000231,0.00037190638984390713,3.1672805942621447e-06
Lucas 8:8,0.0007920007920007919,0.0003719060841021183,1.683630950304866e-05
Jeremias 26:24,0.000891000891000891,0.0003718364323804644,8.104448164473169e-05
2 Reis 18:17,0.000825000825000825,0.0003717200006989008,0.0001597675576761215
Jó 5:22,0.00033000033000033,0.0003717138423891268,5.9808430661908904e-06
Juízes 4:4,0.000561000561000561,0.0003716063944370812,1.1997358892942419e-05
Esdras 10:2,0.000891000891000891,0.00037159785452288197,0.00047345768236741256
2 Samuel 13:26,0.000297000297000297,0.00037159077645137584,8.251700392857236e-06
Deuteronômio 9:28,0.000297000297000297,0.00037148146350695266,6.144616030948214e-06
Deuteronômio 28:68,0.00066000066000066,0.0003714679830978575,8.421316129430794e-05
Deuteronômio 28:53,0.000858000858000858,0.00037119787535139177,4.435430048300973e-05
Deuteronômio 27:9,0.00033000033000033,0.0003710099530894079,1.2870565703934807e-05
Salmos 78:9,0.000462000462000462,0.00037094415663868006,0.00017118303668867848
Salmos 103:5,0.000528000528000528,0.0003709013371026537,5.7262771276281735e-06
1 Samuel 10:24,0.000759000759000759,0.0003708163555353819,9.506372454907602e-05
Isaías 47:13,0.000627000627000627,0.0003707582230409395,4.999944499505426e-05
Atos 24:22,0.000528000528000528,0.00037070627311979224,5.5895160428827144e-05
Daniel 2:48,0.000924000924000924,0.00037064612797893363,0.00013824026889038276
Êxodo 8:32,0.000429000429000429,0.0003705889277931697,1.4171163770752068e-05
Salmos 112:8,0.000495000495000495,0.0003705236633204003,5.266954277458945e-05
Juízes 3:11,0.000627000627000627,0.0003704197639443561,8.210202057712156e-05
1 Reis 8:28,0.000561000561000561,0.0003703378384161691,4.142036910307872e-05
Gênesis 26:1,0.000528000528000528,0.0003703107498465917,3.981773876137587e-05
Isaías 33:18,0.000627000627000627,0.000370075642157157,9.270334403919235e-05
Salmos 88:11,0.000363000363000363,0.000370002981567879,4.596784987931261e-06
1 Reis 12:15,0.001287001287001287,0.0003699742792474214,0.0002522562733543342
Números 22:35,0.000429000429000429,0.00036991739950504015,1.6910778630955937e-05
2 Crônicas 17:6,0.000561000561000561,0.0003699173098116052,1.9515364712337857e-05
Levítico 11:13,0.000594000594000594,0.00036986426871733573,0.00015275411522076878
Êxodo 26:30,0.000594000594000594,0.00036984918378293034,4.111125679958652e-05
Gênesis 47:12,0.000693000693000693,0.00036973854985633965,0.00039689444052054367
Provérbios 11:12,0.000561000561000561,0.0003696860982460864,5.044493046539977e-05
Números 21:2,0.0007920007920007919,0.0003695110706109421,7.469349801861815e-05
Zacarias 4:1,0.000594000594000594,0.0003694690447963984,2.5153723844632184e-05
Salmos 44:6,0.000363000363000363,0.00036936948042825917,5.687087696038837e-06
Salmos 72:20,0.000363000363000363,0.0003692864774346626,1.4047637255884876e-05
João 7:8,0.00039600039600039597,0.00036917619692506374,4.1844966117068624e-05
Números 10:4,0.00019800019800019799,0.00036916009870165096,2.3035183361463358e-05
2 Crônicas 28:15,0.0007920007920007919,0.0003689327839928736,4.965187672377021e-05
Ezequiel 16:28,0.000627000627000627,0.00036890716171518245,4.5233742181159356e-05
Êxodo 30:6,0.000759000759000759,0.000368900948658229,6.948427981879823e-05
Gênesis 49:5,0.000627000627000627,0.0003688162951868533,0.0002205046723671264
Jó 1:2,0.00039600039600039597,0.0003687693534982138,2.6397228006849764e-05
Atos 22:26,0.000231000231000231,0.00036872496402029384,4.5240444605377754e-06
Provérbios 19:14,0.000693000693000693,0.00036852911093935274,9.226774529605794e-05
Jeremias 16:6,0.001023001023001023,0.00036847437923801207,7.038408091969316e-05
Provérbios 2:20,0.00033000033000033,0.0003682900885520577,2.1661181315520305e-05
1 Coríntios 14:22,0.000264000264000264,0.00036803161522177825,4.466307441845077e-05
Números 17:3,0.000297000297000297,0.0003679015855521,4.671519747799493e-05
Jeremias 32:21,0.000627000627000627,0.00036787831738026696,2.3728035801646353e-05
Salmos 9:3,0.000495000495000495,0.00036783767334848627,1.7922960031209466e-05
Gênesis 20:2,0.000759000759000759,0.0003678122792172164,9.666350431947598e-05
Oseias 7:8,0.000594000594000594,0.00036776516814249937,1.8737523775980528e-05
Cânticos 7:6,0.000429000429000429,0.00036764456432598707,1.552302207920895e-05
Jó 31:14,0.000627000627000627,0.0003675058843028008,4.821993684322109e-05
1 Crônicas 21:13,0.001089001089001089,0.00036748162383733516,3.0096963383447287e-05
Isaías 38:20,0.000561000561000561,0.0003673848031092541,1.7582637517526066e-05
Jó 21:19,0.000924000924000924,0.0003673161898107972,7.302211610677793e-05
Gênesis 10:1,0.000594000594000594,0.00036725777993158265,2.5180057174162804e-05
2 Samuel 3:31,0.000627000627000627,0.0003672096273188261,4.658496397448007e-05
Gênesis 40:20,0.000759000759000759,0.0003672082199637527,9.078098218851628e-05
2 Crônicas 8:12,0.000363000363000363,0.00036717630599094887,3.8628301169387575e-05
Atos 16:32,0.000297000297000297,0.00036716699856409896,1.9652799506996016e-07
Juízes 10:8,0.00033000033000033,0.0003670234431763387,4.1093270348258904e-05
Provérbios 14:35,0.000693000693000693,0.0003669689920323101,9.306970878014426e-05
Provérbios 28:2,0.000726000726000726,0.00036685742963146875,0.00011781792661620824
Jeremias 16:21,0.000429000429000429,0.00036681904450443654,1.8275469296339254e-05
Números 17:7,0.000297000297000297,0.00036681587958333785,1.3967245462958702e-05
Josué 13:3,0.00099000099000099,0.00036639948718770186,0.00017473594748973595
Jeremias 6:2,0.00033000033000033,0.0003662756636196196,9.25037054642272e-06
2 Crônicas 21:13,0.0007920007920007919,0.00036625700714268964,6.962827413252497e-05
Isaías 37:33,0.000528000528000528,0.0003662369522150966,2.244568764444224e-05
Mateus 25:42,0.000528000528000528,0.0003661511167424225,1.064225890231163e-05
Salmos 66:8,0.000363000363000363,0.00036613101093750395,3.493573762925682e-05
Salmos 106:36,0.000759000759000759,0.0003660011225719116,3.711819858762949e-05
Joel 2:22,0.001122001122001122,0.0003659423382099991,5.775062779421312e-05
Isaías 10:18,0.000528000528000528,0.00036588099332339545,5.039664685176256e-05
Josué 24:8,0.00039600039600039597,0.0003658455942076153,4.7717209995425194e-05
Números 14:29,0.000495000495000495,0.00036574774291098217,3.553962512240896e-05
2 Samuel 1:14,0.000429000429000429,0.000365728863140417,0.00020590828942888232
Salmos 30:2,0.000627000627000627,0.0003656877672464229,2.2500413835983068e-05
Deuteronômio 22:26,0.000132000132000132,0.00036564392759923123,3.090029291859482e-06
Marcos 14:60,0.00019800019800019799,0.00036544546509255675,2.6676980320173175e-06
Jeremias 17:19,0.000429000429000429,0.0003654384274642333,1.0117355211299857e-05
Isaías 37:30,0.00066000066000066,0.00036541763179141214,0.000497683789214483
1 Crônicas 17:26,0.000165000165000165,0.00036539472489860816,8.880173654299395e-06
2 Samuel 5:9,0.000693000693000693,0.0003653503980427953,0.0002382701896526866
Isaías 17:14,0.000891000891000891,0.0003652788916219285,4.645832504213669e-05
Isaías 26:6,0.000693000693000693,0.00036517938142199147,0.0001217781796389385
Lucas 22:15,0.000297000297000297,0.00036516741390655997,3.207895537551077e-05
Deuteronômio 31:22,0.000231000231000231,0.0003650971360817838,2.739556118973823e-06
Levítico 25:48,0.000297000297000297,0.0003650970605198868,2.5063660632189477e-05
Mateus 18:2,0.000297000297000297,0.00036479562283350353,2.1422589388360148e-05
2 Reis 5:8,0.00066000066000066,0.0003646795520026665,3.124005606047826e-05
Lucas 9:18,0.000363000363000363,0.0003644444385402319,7.575955040132744e-06
Lucas 11:26,0.00039600039600039597,0.0003643670619918312,1.1620283240172963e-05
Provérbios 13:11,0.000726000726000726,0.00036436127378483053,8.009283967234736e-05
2 Crônicas 30:5,0.0007920007920007919,0.0003643566072331744,0.00010874635410853459
João 7:14,0.000594000594000594,0.00036424126147465493,0.00012160986576906415
Josué 2:1,0.001221001221001221,0.00036424112517684915,0.0006421605304557744
Salmos 12:8,0.000726000726000726,0.00036422966012076435,6.606963609327809e-05
1 Samuel 5:11,0.000528000528000528,0.00036405755595317904,1.3143317796566622e-05
Salmos 106:41,0.000825000825000825,0.0003638727316977348,0.00013795319614326972
Deuteronômio 20:16,0.001122001122001122,0.00036367179279123715,0.00013434643816989
Juízes 17:10,0.00066000066000066,0.00036346410428732186,0.00010424448907474343
Jó 16:2,0.00066000066000066,0.0003634264709891451,0.0001953006252532589
Eclesiastes 6:10,0.000759000759000759,0.000363289359002529,5.009768848180859e-05
Deuteronômio 28:34,0.00039600039600039597,0.0003631891044213636,9.743405553557872e-06
Gênesis 46:4,0.000462000462000462,0.00036315590315125077,5.1569503264582555e-05
Lucas 4:40,0.000627000627000627,0.0003631193622005551,4.407760944715756e-05
Salmos 106:19,0.000594000594000594,0.0003629681950772357,1.235484752941663e-05
Hebreus 7:15,0.000231000231000231,0.0003629236290533205,3.3229429695755903e-07
1 Samuel 4:17,0.000429000429000429,0.00036290474086857904,1.589148038989816e-05
Jó 13:27,0.000561000561000561,0.00036281729418357337,3.955624962891824e-05
Deuteronômio 29:3,0.00019800019800019799,0.00036276683614560137,3.1332814228418456e-06
